1, 92, 65
1, 93, 14
1, 94, 42
1, 95, 49
1, 96, 41
1, 97, 76
1, 98, 33
1, 99, 5
2, 0, 78
2, 1, 66
2, 2, 40
2, 3, 48
2, 4, 26
2, 5, 26
2, 6, 62
2, 7, 93
2, 8, 33
2, 9, 82
2, 10, 19
2, 11, 25
2, 12, 53
2, 13, 57
2, 14, 83
2, 15, 66
2, 16, 67
2, 17, 76
2, 18, 2
2, 19, 97
2, 20, 19
2, 21, 26
2, 22, 5
2, 23, 60
2, 24, 25
2, 25, 37
2, 26, 24
2, 27, 46
2, 28, 43
2, 29, 65
2, 30, 11
2, 31, 11
2, 32, 1
2, 33, 89
2, 34, 30
2, 35, 5
2, 36, 39
2, 37, 56
2, 38, 57
2, 39, 66
2, 40, 32
2, 41, 12
2, 42, 35
2, 43, 85
2, 44, 50
2, 45, 54
2, 46, 49
2, 47, 10
2, 48, 30
2, 49, 63
2, 50, 54
2, 51, 63
2, 52, 13
2, 53, 9
2, 54, 52
2, 55, 35
2, 56, 37
2, 57, 55
2, 58, 63
2, 59, 43
2, 60, 39
2, 61, 57
2, 62, 27
2, 63, 37
2, 64, 92
2, 65, 0
2, 66, 62
2, 67, 0
2, 68, 43
2, 69, 85
2, 70, 82
2, 71, 81
2, 72, 73
2, 73, 29
2, 74, 59
2, 75, 27
2, 76, 97
2, 77, 32
2, 78, 45
2, 79, 78
2, 80, 68
2, 81, 57
2, 82, 42
2, 83, 10
2, 84, 72
2, 85, 36
2, 86, 49
2, 87, 98
2, 88, 29
2, 89, 53
2, 90, 20
2, 91, 18
2, 92, 9
2, 93, 30
2, 94, 76
2, 95, 42
2, 96, 2
2, 97, 75
2, 98, 69
2, 99, 82
3, 0, 61
3, 1, 76
3, 2, 23
3, 3, 7
3, 4, 36
3, 5, 88
3, 6, 54
3, 7, 33
3, 8, 65
3, 9, 4
3, 10, 66
3, 11, 22
3, 12, 67
3, 13, 94
3, 14, 1
3, 15, 40
3, 16, 99
3, 17, 64
3, 18, 69
3, 19, 84
3, 20, 1
3, 21, 68
3, 22, 75
3, 23, 58
3, 24, 42
3, 25, 12
3, 26, 95
3, 27, 61
3, 28, 22
3, 29, 20
3, 30, 66
3, 31, 28
3, 32, 97
3, 33, 42
3, 34, 90
3, 35, 75
3, 36, 33
3, 37, 23
3, 38, 39
3, 39, 34
3, 40, 39
3, 41, 93
3, 42, 15
3, 43, 15
3, 44, 86
3, 45, 64
3, 46, 42
3, 47, 17
3, 48, 72
3, 49, 49
3, 50, 94
3, 51, 97
3, 52, 82
3, 53, 12
3, 54, 23
3, 55, 19
3, 56, 67
3, 57, 35
3, 58, 83
3, 59, 47
3, 60, 28
3, 61, 73
3, 62, 55
3, 63, 34
3, 64, 83
3, 65, 63
3, 66, 58
3, 67, 58
3, 68, 39
3, 69, 26
3, 70, 57
3, 71, 0
3, 72, 52
3, 73, 50
3, 74, 18
3, 75, 73
3, 76, 34
3, 77, 35
3, 78, 93
3, 79, 62
3, 80, 48
3, 81, 66
3, 82, 48
3, 83, 92
3, 84, 48
3, 85, 16
3, 86, 13
3, 87, 73
3, 88, 97
3, 89, 62
3, 90, 10
3, 91, 52
3, 92, 98
3, 93, 30
3, 94, 56
3, 95, 30
3, 96, 96
3, 97, 95
3, 98, 58
3, 99, 52
4, 0, 72
4, 1, 46
4, 2, 5
4, 3, 63
4, 4, 64
4, 5, 52
4, 6, 55
4, 7, 85
4, 8, 28
4, 9, 1
4, 10, 0
4, 11, 25
4, 12, 1
4, 13, 18
4, 14, 86
4, 15, 26
4, 16, 8
4, 17, 47
4, 18, 17
4, 19, 7
4, 20, 39
4, 21, 97
4, 22, 39
4, 23, 32
4, 24, 68
4, 25, 64
4, 26, 0
4, 27, 5
4, 28, 7
4, 29, 99
4, 30, 93
4, 31, 66
4, 32, 75
4, 33, 91
4, 34, 11
4, 35, 23
4, 36, 26
4, 37, 10
4, 38, 23
4, 39, 85
4, 40, 96
4, 41, 33
4, 42, 94
4, 43, 98
4, 44, 84
4, 45, 64
4, 46, 3
4, 47, 17
4, 48, 52
4, 49, 63
4, 50, 10
4, 51, 41
4, 52, 42
4, 53, 91
4, 54, 46
4, 55, 59
4, 56, 9
4, 57, 76
4, 58, 37
4, 59, 75
4, 60, 2
4, 61, 48
4, 62, 89
4, 63, 6
4, 64, 97
4, 65, 34
4, 66, 54
4, 67, 48
4, 68, 79
4, 69, 35
4, 70, 81
4, 71, 67
4, 72, 56
4, 73, 78
4, 74, 80
4, 75, 28
4, 76, 53
4, 77, 6
4, 78, 25
4, 79, 88
4, 80, 16
4, 81, 23
4, 82, 0
4, 83, 12
4, 84, 27
4, 85, 94
4, 86, 70
4, 87, 20
4, 88, 25
4, 89, 27
4, 90, 43
4, 91, 42
4, 92, 79
4, 93, 27
4, 94, 10
4, 95, 19
4, 96, 91
4, 97, 14
4, 98, 91
4, 99, 26
5, 0, 93
5, 1, 34
5, 2, 16
5, 3, 83
5, 4, 6
5, 5, 72
5, 6, 80
5, 7, 73
5, 8, 97
5, 9, 32
5, 10, 65
5, 11, 7
5, 12, 61
5, 13, 74
5, 14, 47
5, 15, 54
5, 16, 49
5, 17, 18
5, 18, 27
5, 19, 24
5, 20, 12
5, 21, 80
5, 22, 16
5, 23, 84
5, 24, 46
5, 25, 56
5, 26, 80
5, 27, 26
5, 28, 52
5, 29, 52
5, 30, 52
5, 31, 76
5, 32, 63
5, 33, 55
5, 34, 4
5, 35, 1
5, 36, 60
5, 37, 82
5, 38, 9
5, 39, 97
5, 40, 34
5, 41, 54
5, 42, 63
5, 43, 6
5, 44, 24
5, 45, 64
5, 46, 71
5, 47, 82
5, 48, 56
5, 49, 1
5, 50, 48
5, 51, 21
5, 52, 86
5, 53, 70
5, 54, 75
5, 55, 41
5, 56, 99
5, 57, 41
5, 58, 34
5, 59, 6
5, 60, 65
5, 61, 35
5, 62, 75
5, 63, 67
5, 64, 37
5, 65, 25
5, 66, 51
5, 67, 53
5, 68, 32
5, 69, 80
5, 70, 85
5, 71, 37
5, 72, 65
5, 73, 44
5, 74, 17
5, 75, 64
5, 76, 91
5, 77, 15
5, 78, 4
5, 79, 1
5, 80, 0
5, 81, 25
5, 82, 89
5, 83, 1
5, 84, 32
5, 85, 73
5, 86, 18
5, 87, 2
5, 88, 80
5, 89, 67
5, 90, 26
5, 91, 20
5, 92, 83
5, 93, 40
5, 94, 43
5, 95, 44
5, 96, 93
5, 97, 66
5, 98, 60
5, 99, 32
6, 0, 27
6, 1, 4
6, 2, 36
6, 3, 38
6, 4, 63
6, 5, 84
6, 6, 83
6, 7, 0
6, 8, 17
6, 9, 80
6, 10, 49
6, 11, 51
6, 12, 67
6, 13, 18
6, 14, 19
6, 15, 56
6, 16, 77
6, 17, 36
6, 18, 19
6, 19, 44
6, 20, 10
6, 21, 28
6, 22, 92
6, 23, 41
6, 24, 93
6, 25, 89
6, 26, 51
6, 27, 44
6, 28, 30
6, 29, 51
6, 30, 92
6, 31, 85
6, 32, 80
6, 33, 10
6, 34, 76
6, 35, 14
6, 36, 1
6, 37, 11
6, 38, 56
6, 39, 10
6, 40, 69
6, 41, 65
6, 42, 76
6, 43, 94
6, 44, 86
6, 45, 57
6, 46, 29
6, 47, 90
6, 48, 77
6, 49, 12
6, 50, 79
6, 51, 94
6, 52, 94
6, 53, 22
6, 54, 67
6, 55, 57
6, 56, 36
6, 57, 40
6, 58, 24
6, 59, 14
6, 60, 78
6, 61, 74
6, 62, 80
6, 63, 91
6, 64, 7
6, 65, 68
6, 66, 65
6, 67, 94
6, 68, 43
6, 69, 33
6, 70, 39
6, 71, 72
6, 72, 17
6, 73, 98
6, 74, 65
6, 75, 92
6, 76, 33
6, 77, 63
6, 78, 81
6, 79, 96
6, 80, 19
6, 81, 51
6, 82, 6
6, 83, 44
6, 84, 17
6, 85, 7
6, 86, 23
6, 87, 61
6, 88, 25
6, 89, 2
6, 90, 11
6, 91, 41
6, 92, 70
6, 93, 56
6, 94, 72
6, 95, 26
6, 96, 4
6, 97, 29
6, 98, 90
6, 99, 3
7, 0, 9
7, 1, 59
7, 2, 36
7, 3, 1
7, 4, 37
7, 5, 35
7, 6, 54
7, 7, 37
7, 8, 6
7, 9, 89
7, 10, 75
7, 11, 35
7, 12, 84
7, 13, 81
7, 14, 31
7, 15, 67
7, 16, 3
7, 17, 27
7, 18, 7
7, 19, 19
7, 20, 59
7, 21, 37
7, 22, 91
7, 23, 10
7, 24, 36
7, 25, 48
7, 26, 37
7, 27, 83
7, 28, 54
7, 29, 88
7, 30, 39
7, 31, 50
7, 32, 18
7, 33, 30
7, 34, 26
7, 35, 49
7, 36, 68
7, 37, 35
7, 38, 70
7, 39, 31
7, 40, 1
7, 41, 11
7, 42, 31
7, 43, 63
7, 44, 45
7, 45, 41
7, 46, 78
7, 47, 70
7, 48, 87
7, 49, 75
7, 50, 30
7, 51, 53
7, 52, 86
7, 53, 69
7, 54, 13
7, 55, 58
7, 56, 87
7, 57, 22
7, 58, 27
7, 59, 29
7, 60, 46
7, 61, 35
7, 62, 99
7, 63, 20
7, 64, 57
7, 65, 43
7, 66, 52
7, 67, 24
7, 68, 64
7, 69, 7
7, 70, 91
7, 71, 90
7, 72, 7
7, 73, 24
7, 74, 46
7, 75, 84
7, 76, 54
7, 77, 8
7, 78, 19
7, 79, 45
7, 80, 11
7, 81, 21
7, 82, 27
7, 83, 80
7, 84, 39
7, 85, 89
7, 86, 1
7, 87, 3
7, 88, 90
7, 89, 90
7, 90, 95
7, 91, 79
7, 92, 73
7, 93, 26
7, 94, 68
7, 95, 83
7, 96, 99
7, 97, 75
7, 98, 59
7, 99, 99
8, 0, 10
8, 1, 83
8, 2, 33
8, 3, 53
8, 4, 6
8, 5, 93
8, 6, 86
8, 7, 89
8, 8, 78
8, 9, 83
8, 10, 89
8, 11, 16
8, 12, 10
8, 13, 85
8, 14, 34
8, 15, 47
8, 16, 26
8, 17, 74
8, 18, 58
8, 19, 11
8, 20, 90
8, 21, 46
8, 22, 49
8, 23, 54
8, 24, 21
8, 25, 66
8, 26, 28
8, 27, 26
8, 28, 21
8, 29, 60
8, 30, 84
8, 31, 21
8, 32, 54
8, 33, 98
8, 34, 64
8, 35, 80
8, 36, 37
8, 37, 60
8, 38, 39
8, 39, 94
8, 40, 40
8, 41, 16
8, 42, 37
8, 43, 74
8, 44, 68
8, 45, 71
8, 46, 91
8, 47, 47
8, 48, 54
8, 49, 52
8, 50, 91
8, 51, 0
8, 52, 50
8, 53, 64
8, 54, 46
8, 55, 45
8, 56, 21
8, 57, 46
8, 58, 83
8, 59, 65
8, 60, 58
8, 61, 51
8, 62, 70
8, 63, 41
8, 64, 14
8, 65, 14
8, 66, 73
8, 67, 31
8, 68, 46
8, 69, 1
8, 70, 72
8, 71, 21
8, 72, 13
8, 73, 56
8, 74, 34
8, 75, 43
8, 76, 42
8, 77, 57
8, 78, 45
8, 79, 76
8, 80, 30
8, 81, 83
8, 82, 75
8, 83, 82
8, 84, 62
8, 85, 53
8, 86, 99
8, 87, 50
8, 88, 95
8, 89, 58
8, 90, 94
8, 91, 11
8, 92, 18
8, 93, 49
8, 94, 33
8, 95, 68
8, 96, 20
8, 97, 55
8, 98, 41
8, 99, 63
9, 0, 9
9, 1, 66
9, 2, 76
9, 3, 95
9, 4, 84
9, 5, 63
9, 6, 8
9, 7, 67
9, 8, 50
9, 9, 81
9, 10, 30
9, 11, 10
9, 12, 63
9, 13, 73
9, 14, 51
9, 15, 10
9, 16, 56
9, 17, 96
9, 18, 41
9, 19, 9
9, 20, 69
9, 21, 87
9, 22, 9
9, 23, 14
9, 24, 25
9, 25, 12
9, 26, 88
9, 27, 78
9, 28, 77
9, 29, 43
9, 30, 85
9, 31, 35
9, 32, 76
9, 33, 47
9, 34, 94
9, 35, 60
9, 36, 47
9, 37, 81
9, 38, 71
9, 39, 49
9, 40, 37
9, 41, 58
9, 42, 46
9, 43, 38
9, 44, 93
9, 45, 24
9, 46, 5
9, 47, 17
9, 48, 17
9, 49, 2
9, 50, 82
9, 51, 55
9, 52, 89
9, 53, 26
9, 54, 35
9, 55, 61
9, 56, 60
9, 57, 18
9, 58, 89
9, 59, 71
9, 60, 59
9, 61, 86
9, 62, 82
9, 63, 72
9, 64, 95
9, 65, 74
9, 66, 76
9, 67, 33
9, 68, 89
9, 69, 55
9, 70, 55
9, 71, 95
9, 72, 8
9, 73, 91
9, 74, 35
9, 75, 60
9, 76, 73
9, 77, 56
9, 78, 2
9, 79, 39
9, 80, 33
9, 81, 7
9, 82, 57
9, 83, 97
9, 84, 22
9, 85, 85
9, 86, 76
9, 87, 27
9, 88, 81
9, 89, 63
9, 90, 36
9, 91, 16
9, 92, 48
9, 93, 13
9, 94, 81
9, 95, 13
9, 96, 32
9, 97, 85
9, 98, 15
9, 99, 40
10, 0, 18
10, 1, 18
10, 2, 14
10, 3, 77
10, 4, 71
10, 5, 31
10, 6, 90
10, 7, 96
10, 8, 70
10, 9, 17
10, 10, 33
10, 11, 93
10, 12, 0
10, 13, 64
10, 14, 28
10, 15, 27
10, 16, 70
10, 17, 22
10, 18, 16
10, 19, 8
10, 20, 80
10, 21, 44
10, 22, 12
10, 23, 28
10, 24, 64
10, 25, 64
10, 26, 36
10, 27, 34
10, 28, 55
10, 29, 36
10, 30, 35
10, 31, 63
10, 32, 20
10, 33, 28
10, 34, 9
10, 35, 77
10, 36, 33
10, 37, 45
10, 38, 94
10, 39, 8
10, 40, 74
10, 41, 17
10, 42, 67
10, 43, 16
10, 44, 77
10, 45, 72
10, 46, 92
10, 47, 84
10, 48, 44
10, 49, 60
10, 50, 49
10, 51, 59
10, 52, 45
10, 53, 53
10, 54, 50
10, 55, 22
10, 56, 35
10, 57, 13
10, 58, 18
10, 59, 18
10, 60, 56
10, 61, 32
10, 62, 60
10, 63, 15
10, 64, 53
10, 65, 92
10, 66, 31
10, 67, 75
10, 68, 95
10, 69, 26
10, 70, 3
10, 71, 18
10, 72, 9
10, 73, 71
10, 74, 79
10, 75, 58
10, 76, 25
10, 77, 14
10, 78, 29
10, 79, 80
10, 80, 87
10, 81, 0
10, 82, 3
10, 83, 23
10, 84, 26
10, 85, 79
10, 86, 81
10, 87, 50
10, 88, 24
10, 89, 85
10, 90, 94
10, 91, 80
10, 92, 5
10, 93, 17
10, 94, 60
10, 95, 68
10, 96, 8
10, 97, 46
10, 98, 80
10, 99, 24
11, 0, 47
11, 1, 51
11, 2, 63
11, 3, 94
11, 4, 64
11, 5, 92
11, 6, 4
11, 7, 29
11, 8, 86
11, 9, 13
11, 10, 38
11, 11, 8
11, 12, 17
11, 13, 74
11, 14, 92
11, 15, 14
11, 16, 57
11, 17, 85
11, 18, 14
11, 19, 56
11, 20, 13
11, 21, 13
11, 22, 56
11, 23, 75
11, 24, 32
11, 25, 22
11, 26, 96
11, 27, 92
11, 28, 46
11, 29, 63
11, 30, 59
11, 31, 20
11, 32, 23
11, 33, 33
11, 34, 14
11, 35, 78
11, 36, 5
11, 37, 90
11, 38, 80
11, 39, 75
11, 40, 57
11, 41, 33
11, 42, 33
11, 43, 41
11, 44, 5
11, 45, 93
11, 46, 89
11, 47, 70
11, 48, 25
11, 49, 60
11, 50, 73
11, 51, 61
11, 52, 39
11, 53, 55
11, 54, 41
11, 55, 80
11, 56, 99
11, 57, 15
11, 58, 87
11, 59, 92
11, 60, 46
11, 61, 42
11, 62, 6
11, 63, 61
11, 64, 23
11, 65, 28
11, 66, 40
11, 67, 43
11, 68, 84
11, 69, 96
11, 70, 39
11, 71, 35
11, 72, 11
11, 73, 23
11, 74, 52
11, 75, 2
11, 76, 59
11, 77, 98
11, 78, 1
11, 79, 44
11, 80, 16
11, 81, 16
11, 82, 78
11, 83, 44
11, 84, 59
11, 85, 0
11, 86, 46
11, 87, 23
11, 88, 34
11, 89, 25
11, 90, 9
11, 91, 29
11, 92, 64
11, 93, 69
11, 94, 47
11, 95, 9
11, 96, 53
11, 97, 22
11, 98, 81
11, 99, 97
12, 0, 84
12, 1, 32
12, 2, 35
12, 3, 39
12, 4, 18
12, 5, 50
12, 6, 58
12, 7, 14
12, 8, 19
12, 9, 20
12, 10, 51
12, 11, 38
12, 12, 36
12, 13, 23
12, 14, 11
12, 15, 54
12, 16, 45
12, 17, 48
12, 18, 63
12, 19, 59
12, 20, 18
12, 21, 31
12, 22, 32
12, 23, 2
12, 24, 97
12, 25, 58
12, 26, 86
12, 27, 7
12, 28, 0
12, 29, 69
12, 30, 36
12, 31, 35
12, 32, 13
12, 33, 26
12, 34, 1
12, 35, 39
12, 36, 96
12, 37, 41
12, 38, 25
12, 39, 54
12, 40, 69
12, 41, 98
12, 42, 63
12, 43, 85
12, 44, 0
12, 45, 94
12, 46, 22
12, 47, 44
12, 48, 91
12, 49, 41
12, 50, 17
12, 51, 51
12, 52, 17
12, 53, 51
12, 54, 95
12, 55, 2
12, 56, 19
12, 57, 66
12, 58, 26
12, 59, 32
12, 60, 57
12, 61, 8
12, 62, 72
12, 63, 15
12, 64, 89
12, 65, 45
12, 66, 58
12, 67, 22
12, 68, 19
12, 69, 49
12, 70, 25
12, 71, 58
12, 72, 13
12, 73, 33
12, 74, 5
12, 75, 50
12, 76, 18
12, 77, 49
12, 78, 24
12, 79, 60
12, 80, 68
12, 81, 33
12, 82, 36
12, 83, 67
12, 84, 42
12, 85, 82
12, 86, 82
12, 87, 48
12, 88, 35
12, 89, 92
12, 90, 87
12, 91, 52
12, 92, 31
12, 93, 3
12, 94, 20
12, 95, 97
12, 96, 71
12, 97, 62
12, 98, 12
12, 99, 12
13, 0, 78
13, 1, 89
13, 2, 7
13, 3, 73
13, 4, 23
13, 5, 76
13, 6, 72
13, 7, 26
13, 8, 11
13, 9, 40
13, 10, 37
13, 11, 30
13, 12, 51
13, 13, 31
13, 14, 55
13, 15, 51
13, 16, 1
13, 17, 69
13, 18, 85
13, 19, 67
13, 20, 34
13, 21, 37
13, 22, 38
13, 23, 95
13, 24, 1
13, 25, 1
13, 26, 1
13, 27, 98
13, 28, 58
13, 29, 90
13, 30, 29
13, 31, 11
13, 32, 65
13, 33, 73
13, 34, 61
13, 35, 40
13, 36, 42
13, 37, 82
13, 38, 55
13, 39, 24
13, 40, 0
13, 41, 93
13, 42, 63
13, 43, 52
13, 44, 4
13, 45, 89
13, 46, 29
13, 47, 19
13, 48, 80
13, 49, 86
13, 50, 41
13, 51, 29
13, 52, 76
13, 53, 10
13, 54, 23
13, 55, 50
13, 56, 18
13, 57, 65
13, 58, 51
13, 59, 59
13, 60, 4
13, 61, 47
13, 62, 34
13, 63, 42
13, 64, 60
13, 65, 10
13, 66, 47
13, 67, 37
13, 68, 98
13, 69, 59
13, 70, 1
13, 71, 0
13, 72, 9
13, 73, 42
13, 74, 22
13, 75, 89
13, 76, 3
13, 77, 14
13, 78, 18
13, 79, 62
13, 80, 36
13, 81, 48
13, 82, 95
13, 83, 9
13, 84, 17
13, 85, 3
13, 86, 22
13, 87, 27
13, 88, 94
13, 89, 44
13, 90, 0
13, 91, 78
13, 92, 10
13, 93, 58
13, 94, 58
13, 95, 59
13, 96, 36
13, 97, 84
13, 98, 24
13, 99, 84
14, 0, 79
14, 1, 49
14, 2, 7
14, 3, 25
14, 4, 15
14, 5, 54
14, 6, 7
14, 7, 14
14, 8, 93
14, 9, 50
14, 10, 99
14, 11, 64
14, 12, 93
14, 13, 19
14, 14, 45
14, 15, 68
14, 16, 36
14, 17, 75
14, 18, 56
14, 19, 42
14, 20, 56
14, 21, 41
14, 22, 45
14, 23, 24
14, 24, 4
14, 25, 3
14, 26, 42
14, 27, 49
14, 28, 58
14, 29, 32
14, 30, 17
14, 31, 99
14, 32, 48
14, 33, 27
14, 34, 30
14, 35, 46
14, 36, 34
14, 37, 29
14, 38, 7
14, 39, 53
14, 40, 28
14, 41, 11
14, 42, 11
14, 43, 74
14, 44, 80
14, 45, 76
14, 46, 16
14, 47, 69
14, 48, 27
14, 49, 85
14, 50, 71
14, 51, 77
14, 52, 86
14, 53, 1
14, 54, 11
14, 55, 67
14, 56, 53
14, 57, 83
14, 58, 8
14, 59, 49
14, 60, 52
14, 61, 72
14, 62, 32
14, 63, 48
14, 64, 35
14, 65, 99
14, 66, 91
14, 67, 93
14, 68, 12
14, 69, 86
14, 70, 89
14, 71, 39
14, 72, 25
14, 73, 58
14, 74, 0
14, 75, 70
14, 76, 68
14, 77, 14
14, 78, 2
14, 79, 12
14, 80, 8
14, 81, 19
14, 82, 85
14, 83, 84
14, 84, 87
14, 85, 73
14, 86, 98
14, 87, 34
14, 88, 47
14, 89, 78
14, 90, 12
14, 91, 18
14, 92, 87
14, 93, 71
14, 94, 8
14, 95, 18
14, 96, 94
14, 97, 43
14, 98, 38
14, 99, 50
15, 0, 6
15, 1, 17
15, 2, 74
15, 3, 30
15, 4, 54
15, 5, 57
15, 6, 40
15, 7, 64
15, 8, 23
15, 9, 1
15, 10, 89
15, 11, 32
15, 12, 91
15, 13, 74
15, 14, 51
15, 15, 47
15, 16, 87
15, 17, 58
15, 18, 48
15, 19, 61
15, 20, 64
15, 21, 87
15, 22, 16
15, 23, 65
15, 24, 46
15, 25, 31
15, 26, 44
15, 27, 25
15, 28, 20
15, 29, 90
15, 30, 92
15, 31, 60
15, 32, 64
15, 33, 1
15, 34, 1
15, 35, 47
15, 36, 58
15, 37, 19
15, 38, 69
15, 39, 97
15, 40, 83
15, 41, 21
15, 42, 24
15, 43, 96
15, 44, 10
15, 45, 26
15, 46, 97
15, 47, 81
15, 48, 15
15, 49, 26
15, 50, 18
15, 51, 57
15, 52, 8
15, 53, 25
15, 54, 39
15, 55, 84
15, 56, 1
15, 57, 27
15, 58, 18
15, 59, 97
15, 60, 54
15, 61, 21
15, 62, 98
15, 63, 25
15, 64, 72
15, 65, 70
15, 66, 50
15, 67, 99
15, 68, 48
15, 69, 56
15, 70, 52
15, 71, 41
15, 72, 16
15, 73, 75
15, 74, 60
15, 75, 0
15, 76, 61
15, 77, 22
15, 78, 82
15, 79, 49
15, 80, 71
15, 81, 79
15, 82, 63
15, 83, 74
15, 84, 58
15, 85, 32
15, 86, 51
15, 87, 92
15, 88, 71
15, 89, 40
15, 90, 92
15, 91, 37
15, 92, 18
15, 93, 50
15, 94, 89
15, 95, 66
15, 96, 45
15, 97, 68
15, 98, 36
15, 99, 23
16, 0, 91
16, 1, 4
16, 2, 54
16, 3, 44
16, 4, 13
16, 5, 17
16, 6, 9
16, 7, 44
16, 8, 90
16, 9, 96
16, 10, 38
16, 11, 96
16, 12, 19
16, 13, 80
16, 14, 62
16, 15, 55
16, 16, 61
16, 17, 90
16, 18, 43
16, 19, 67
16, 20, 93
16, 21, 74
16, 22, 40
16, 23, 96
16, 24, 72
16, 25, 53
16, 26, 71
16, 27, 36
16, 28, 19
16, 29, 51
16, 30, 99
16, 31, 62
16, 32, 94
16, 33, 13
16, 34, 89
16, 35, 99
16, 36, 28
16, 37, 56
16, 38, 53
16, 39, 93
16, 40, 7
16, 41, 70
16, 42, 56
16, 43, 16
16, 44, 89
16, 45, 83
16, 46, 55
16, 47, 23
16, 48, 44
16, 49, 0
16, 50, 2
16, 51, 18
16, 52, 90
16, 53, 75
16, 54, 27
16, 55, 45
16, 56, 24
16, 57, 87
16, 58, 83
16, 59, 75
16, 60, 98
16, 61, 71
16, 62, 63
16, 63, 30
16, 64, 16
16, 65, 37
16, 66, 50
16, 67, 24
16, 68, 10
16, 69, 0
16, 70, 80
16, 71, 54
16, 72, 7
16, 73, 94
16, 74, 29
16, 75, 40
16, 76, 86
16, 77, 2
16, 78, 10
16, 79, 47
16, 80, 82
16, 81, 9
16, 82, 67
16, 83, 42
16, 84, 27
16, 85, 30
16, 86, 17
16, 87, 31
16, 88, 47
16, 89, 91
16, 90, 62
16, 91, 14
16, 92, 91
16, 93, 49
16, 94, 27
16, 95, 51
16, 96, 29
16, 97, 94
16, 98, 30
16, 99, 78
17, 0, 84
17, 1, 28
17, 2, 80
17, 3, 15
17, 4, 68
17, 5, 18
17, 6, 36
17, 7, 11
17, 8, 78
17, 9, 17
17, 10, 63
17, 11, 51
17, 12, 87
17, 13, 30
17, 14, 83
17, 15, 99
17, 16, 57
17, 17, 47
17, 18, 7
17, 19, 83
17, 20, 23
17, 21, 10
17, 22, 96
17, 23, 25
17, 24, 71
17, 25, 53
17, 26, 25
17, 27, 43
17, 28, 64
17, 29, 81
17, 30, 46
17, 31, 4
17, 32, 34
17, 33, 72
17, 34, 27
17, 35, 98
17, 36, 52
17, 37, 27
17, 38, 85
17, 39, 84
17, 40, 13
17, 41, 88
17, 42, 48
17, 43, 15
17, 44, 46
17, 45, 74
17, 46, 25
17, 47, 67
17, 48, 22
17, 49, 43
